player,action,time_stamp
player4,SpawnPart,8.719127270992466
player2,Assemble,8.892514472139997
player2,SpawnPart,9.185336900044858
player2,SpawnPart,9.278420926186945
player2,SpawnPart,9.512592387634893
player2,SpawnPart,9.587397788410575
player1,Assemble,9.626212549280776
player2,TeleportPart,9.732513438415852
player4,SpawnPart,9.963669588462778
player2,TeleportPart,10.16224359091859
player2,Assemble,10.23452588251264
player1,SpawnPart,10.26816771191471
player2,TeleportPart,10.337696141924084
player2,Assemble,10.358486320833684
player2,TeleportPart,10.375616123311005
player2,Assemble,10.38540271604159
player4,SpawnPart,10.481661188429948
player4,SpawnPart,10.609335920389526
player2,SpawnPart,10.64871381523023
player2,SpawnPart,10.660095917796015
player1,SpawnPart,10.86951911209443
player4,SpawnPart,10.973289279823032
player4,TeleportPart,11.00583254672445
player2,SpawnPart,11.02081320131551
player1,SpawnPart,11.034346683042742
player2,SpawnPart,11.104895679309953
player1,SpawnPart,11.111963461609259
player4,TeleportPart,11.145529999676715
player2,TeleportPart,11.22302633219802
player2,TeleportPart,11.493030967876168
player4,Assemble,11.53317286711543
player2,Assemble,11.558900015291195
player2,TeleportPart,11.719501986586716
player2,Assemble,11.770276057322404
player1,SpawnPart,11.81759515199106
player4,TeleportPart,11.850637523262503
player4,Assemble,11.88339340256621
player2,TeleportPart,11.920650443331446
player1,SpawnPart,11.925926235156501
player4,TeleportPart,11.946278549510678
player2,Assemble,12.091127145271143
player1,SpawnPart,12.20133657438447
player1,TeleportPart,12.213165572192192
player2,SpawnPart,12.28168937867146
player1,TeleportPart,12.648858031540339
player2,SpawnPart,12.665842280078012
player1,Assemble,12.67445838728464
player4,Assemble,12.802979325456322
player1,TeleportPart,12.831221684318203
player2,SpawnPart,12.837520534645602
player4,TeleportPart,12.862846440817647
player1,TeleportPart,12.916250858526668
player1,Assemble,12.955662225920522
player2,SpawnPart,13.066081755437521
player2,TeleportPart,13.361329969509145
player4,Assemble,13.418281835888678
player1,TeleportPart,13.56269187360297
player1,Assemble,13.821297066182293
player4,TeleportPart,13.919104242717948
player2,TeleportPart,14.102719924149467
player1,Assemble,14.124322731832091
player1,TeleportPart,14.235236599769548
player4,Assemble,14.504663992842515
player2,Assemble,14.511276492368673
player4,TeleportPart,14.589944399986573
player1,Assemble,14.71274252019122
player2,TeleportPart,14.751729434310766
player4,Assemble,14.770701211772268
player4,SpawnPart,14.807362781090166
player1,Pass,14.96274252019122
player4,SpawnPart,14.96383328650599
player2,Assemble,15.074977894208317
player2,TeleportPart,15.10103835278806
player1,SpawnPart,15.130983547462954
player2,Assemble,15.160640300488978
player4,SpawnPart,15.228881700306216
player4,SpawnPart,15.25554301348221
player1,SpawnPart,15.295337478761317
player1,SpawnPart,15.301366334426481
player4,SpawnPart,15.31726057525343
player4,SpawnPart,15.489898414376693
player4,SpawnPart,15.597154757473334
player1,SpawnPart,15.628728147584122
player4,TeleportPart,15.633606576696918
player4,TeleportPart,15.655689708178176
player4,Assemble,16.028530478709598
player2,SpawnPart,16.06694401721064
player4,TeleportPart,16.116386668240303
player4,Assemble,16.35919126600094
player2,SpawnPart,16.360117349483442
player4,TeleportPart,16.361332458888374
player2,SpawnPart,17.157309770597394
player1,SpawnPart,17.16139607801146
player4,Assemble,17.43320205977236
player2,SpawnPart,17.439092334182455
player4,TeleportPart,17.44439343868957
player2,SpawnPart,17.49047890582573
player4,Assemble,17.5723887867945
player4,TeleportPart,17.627279771315184
player2,TeleportPart,17.67714616598895
player1,SpawnPart,17.741169365930496
player4,Assemble,17.852700412952494
player1,SpawnPart,18.439458454833368
player4,TeleportPart,18.57218698766447
player2,TeleportPart,18.706461934889653
player1,TeleportPart,19.057255247749055
player1,TeleportPart,19.270974566315992
player2,Assemble,19.36998383074353
player4,Assemble,19.78490456201233
player2,TeleportPart,19.829585026648555
player4,SpawnPart,20.075151002028125
player1,Assemble,20.090992796058508
player4,SpawnPart,20.14734462754322
player1,TeleportPart,20.418541551883802
player4,SpawnPart,20.722853825826647
player4,SpawnPart,20.833621273272055
player2,Assemble,20.843260677138936
player4,SpawnPart,21.012925356406132
player1,TeleportPart,21.037344849986596
player4,SpawnPart,21.054064543071604
player4,SpawnPart,21.068766820438285
player4,TeleportPart,21.088186518582443
player1,Assemble,21.19567656072911
player4,TeleportPart,21.196489031169534
player1,TeleportPart,21.215438920772947
player4,Assemble,21.499216627337937
player4,TeleportPart,21.50683412284391
player4,Assemble,21.57264891468502
player4,TeleportPart,21.628222565047974
player4,Assemble,21.898995423431906
player4,TeleportPart,22.15652058230912
player2,TeleportPart,22.24647250237593
player4,Assemble,22.369609816543885
player4,TeleportPart,22.43844379257105
player1,Assemble,22.63616830671601
player4,Assemble,22.706456867872813
player4,TeleportPart,22.81002959555813
player4,Assemble,22.819959347836917
player4,SpawnPart,22.868917403287632
player4,SpawnPart,23.36978840334054
player2,Assemble,23.394803834930983
player4,SpawnPart,23.570678070860758
player1,Assemble,23.611189559224567
player4,SpawnPart,23.737410405305603
player4,SpawnPart,23.753403537516643
player4,SpawnPart,23.802581059371345
player1,TeleportPart,23.864382801295793
player4,SpawnPart,23.885921009984227
player4,TeleportPart,23.950056635043733
player4,TeleportPart,23.973688962936837
player2,TeleportPart,23.99224915903972
player4,Assemble,24.06449895058288
player1,Assemble,24.098828198395303
player2,Assemble,24.159590308494554
player1,SpawnPart,24.311021579335396
player1,SpawnPart,24.352060379453484
player4,TeleportPart,24.359125447527877
player4,Assemble,24.415954942333226
player4,TeleportPart,24.419004934041464
player2,TeleportPart,24.488977138280433
player4,Assemble,24.55672088471708
player4,TeleportPart,24.586386672984474
player4,Assemble,24.669366704325864
player2,Assemble,24.86013251519445
player4,TeleportPart,25.07909212705915
player2,TeleportPart,25.359095340829903
player1,SpawnPart,25.395246428340993
player4,Assemble,25.448359158685086
player4,TeleportPart,25.45256261084529
player1,SpawnPart,25.517000965210165
player4,Assemble,25.661474749361915
player4,SpawnPart,25.669896103023653
player4,SpawnPart,25.703949747981845
player1,SpawnPart,25.788347349379645
player1,SpawnPart,25.836546112170893
player1,SpawnPart,25.8935069909622
player4,SpawnPart,26.188209515900176
player4,SpawnPart,26.315772749414467
player2,Assemble,26.655491132212497
player4,SpawnPart,26.65552568983705
player1,TeleportPart,26.66161246135258
player4,SpawnPart,26.872576677803387
player1,TeleportPart,27.037781700800185
player4,SpawnPart,27.07290473962211
player4,TeleportPart,27.132489359766907
player4,TeleportPart,27.37535284526827
player4,Assemble,27.399762783377398
player2,Assemble,27.447689183257715
player4,TeleportPart,27.59167798151282
player1,Assemble,27.68821927040976
player4,Assemble,27.79502266136001
player4,TeleportPart,27.797290872798047
player1,TeleportPart,27.919484063195792
player4,Assemble,28.03921862326829
player4,TeleportPart,28.048292562266226
player2,Pass,28.051172565313827
player2,SpawnPart,28.10315750065584
player1,TeleportPart,28.182258616958762
player2,SpawnPart,28.359641740306614
player1,Assemble,28.40909374272888
player1,TeleportPart,28.41187574022508
player1,Assemble,28.4503358646168
player2,SpawnPart,28.47204994239372
player4,Assemble,28.48155002389805
player4,TeleportPart,28.489206390495028
player1,Assemble,28.53438145928517
player2,SpawnPart,28.613156776977366
player4,Assemble,28.658043230916668
player4,TeleportPart,28.80754004172689
player2,TeleportPart,29.001897736762285
player2,TeleportPart,29.054960285998632
player4,Assemble,29.06949200472545
player4,SpawnPart,29.107791371834896
player2,Assemble,29.11515431165692
player4,SpawnPart,29.120305599389877
player3,SpawnPart,29.192594487315596
player4,SpawnPart,29.26669934852723
player3,TeleportPart,29.27883769467302
player1,TeleportPart,29.294097170316572
player4,SpawnPart,29.303683008725194
player3,Assemble,29.3682905727655
player1,Assemble,29.39918359320846
player1,Pass,29.552632015897768
player4,SpawnPart,29.58389108228676
player4,SpawnPart,29.588319783159168
player3,TeleportPart,29.59566383514774
player4,SpawnPart,29.709164335896144
player2,TeleportPart,29.73480110848961
player3,Assemble,29.75813484081903
player4,TeleportPart,29.77184698997645
player3,Pass,29.788686905207435
player1,SpawnPart,29.833804041439077
player4,TeleportPart,29.842529675747112
player1,SpawnPart,29.872358098501312
player2,Assemble,29.955776130083652
player2,TeleportPart,29.966467947669596
player2,Assemble,30.057917083605982
player1,SpawnPart,30.083173793740933
player4,Assemble,30.1113319544489
player1,SpawnPart,30.140956918677848
player4,TeleportPart,30.144138521003597
player4,Assemble,30.152027918380703
player4,TeleportPart,30.168851769171095
player4,Assemble,30.205850042579442
player1,SpawnPart,30.20805240543178
player1,SpawnPart,30.29616793910369
player1,SpawnPart,30.309864573431817
player2,SpawnPart,30.313018392386653
player4,TeleportPart,30.31869539473809
player2,SpawnPart,30.749077011044346
player2,SpawnPart,30.937953860660798
player1,TeleportPart,30.973511074253093
player4,Assemble,30.988241186007883
player1,TeleportPart,31.0059832920446
player4,TeleportPart,31.17245778389904
player1,Assemble,31.180693780767005
player1,TeleportPart,31.24027534983013
player4,Assemble,31.31125447658501
player4,TeleportPart,31.365224221115305
player1,TeleportPart,31.510011227724455
player4,Assemble,31.51403698205582
player2,SpawnPart,31.69137362556861
player2,SpawnPart,31.725139907293368
player4,SpawnPart,31.73924811213945
player1,Assemble,31.86117574752083
player1,TeleportPart,31.875820003131853
player2,TeleportPart,31.934420059359425
player2,TeleportPart,31.972283003233564
player4,TeleportPart,32.02905199624242
player2,Assemble,32.35118987103611
player1,Assemble,32.47690175440814
player2,TeleportPart,32.48662313106209
player1,Assemble,32.50794779253166
player2,Assemble,32.549605957005674
player2,TeleportPart,32.622335027596606
player2,Assemble,32.859639198849855
player2,TeleportPart,32.88302764440044
player1,TeleportPart,32.88523985828834
player1,Assemble,32.91401774766433
player1,SpawnPart,32.946648072344864
player1,SpawnPart,33.14491584322673
player1,SpawnPart,33.323207988712284
player4,Assemble,33.493575949982
player2,Assemble,33.51041781169366
player4,Pass,33.62561753496441
player4,SpawnPart,33.63111178587582
player4,SpawnPart,33.721973747135884
player1,SpawnPart,33.804093690606585
player4,SpawnPart,33.83703400451856
player4,SpawnPart,33.849997474109614
player1,SpawnPart,33.86086398544839
player4,SpawnPart,34.09390826221898
player1,SpawnPart,34.13761953443369
player4,SpawnPart,34.14760395071841
player1,SpawnPart,34.19346558999877
player2,TeleportPart,34.19828483159949
player4,SpawnPart,34.2664965262145
player4,TeleportPart,34.42427451947781
player4,TeleportPart,34.4339969507373
player2,Assemble,34.50883462411792
player4,Assemble,34.51954177016804
player2,TeleportPart,34.60187554617
player1,TeleportPart,34.618894373851596
player1,TeleportPart,34.632690038435015
player2,Assemble,34.64965773245346
player4,TeleportPart,34.651122553784255
player4,Assemble,34.975151240629984
player4,TeleportPart,35.071060833831766
player2,Assemble,35.28291534579855
player4,Assemble,35.345199902665506
player4,TeleportPart,35.37737163828972
player2,Pass,35.43691882192529
player4,Assemble,35.70645173382284
player4,TeleportPart,35.765809796432144
player3,SpawnPart,36.0784862177753
player4,Assemble,36.154890636107204
player4,TeleportPart,36.160407658681606
player4,Assemble,36.22025504495512
player3,TeleportPart,36.39719347162814
player1,Assemble,36.66515296954956
player3,Assemble,36.66678062333501
player1,TeleportPart,36.79538311797737
player1,TeleportPart,36.848160227857925
player1,Assemble,36.97597641736599
player1,TeleportPart,37.04378612454676
player1,Assemble,37.11656494096964
player1,Assemble,37.17538571886375
player3,TeleportPart,37.39216941052711
player3,Assemble,37.572667348723236
player1,TeleportPart,37.94953804612866
player3,Pass,38.03876809996528
player4,SpawnPart,38.04156385526212
player4,TeleportPart,38.14135426636782
player4,Assemble,38.26767504209368
player4,Pass,38.31272710530946
player1,Assemble,38.985967095718166
player1,Pass,39.10130272601085
player2,SpawnPart,39.172336682166616
player1,SpawnPart,39.29076674696925
player1,SpawnPart,39.420129842810944
player1,SpawnPart,39.94118294170632
player2,SpawnPart,39.99810869831102
player2,SpawnPart,40.09658624212317
player1,SpawnPart,40.11522014194783
player1,SpawnPart,40.34974370989154
player1,SpawnPart,40.444018609698894
player2,SpawnPart,40.511638588075705
player1,SpawnPart,40.62563583743964
player2,SpawnPart,40.95506934751639
player2,TeleportPart,41.032552333022196
player1,TeleportPart,41.22336962618686
player2,TeleportPart,41.273708548390374
player1,TeleportPart,41.37090944981622
player1,Assemble,41.49131889714874
player2,Assemble,41.59667192685338
player2,TeleportPart,41.59815614581886
player2,Assemble,41.68212759820543
player1,TeleportPart,41.780213826846904
player1,TeleportPart,41.8560629686461
player2,TeleportPart,41.98535340064979
player2,Assemble,42.0388876233196
player1,Assemble,42.36003299933995
player2,TeleportPart,42.36806359195579
player1,TeleportPart,42.484546340081316
player1,Assemble,42.73187917032136
player1,Assemble,42.85096686640766
player1,TeleportPart,43.08571439126502
player2,Assemble,43.505426458106946
player1,Assemble,43.72834383557477
player2,TeleportPart,43.738612201077956
player2,Assemble,43.77410476879643
player2,TeleportPart,43.776219177494184
player1,SpawnPart,43.79898135405592
player2,Assemble,43.82523890442608
player1,SpawnPart,43.98386670620085
player2,Assemble,44.024771498580485
player1,SpawnPart,44.11769583690612
player2,Pass,44.219636909307454
player3,SpawnPart,44.41588159557824
player1,SpawnPart,44.42270068156695
player3,TeleportPart,44.428265880856415
player1,SpawnPart,44.61072343845226
player1,SpawnPart,44.633386555312725
player1,SpawnPart,44.80923457855461
player1,TeleportPart,44.84175025326352
player1,TeleportPart,44.885377394510556
player1,Assemble,44.96433364119889
player1,TeleportPart,45.11778894572242
player1,TeleportPart,45.129924370228196
player3,Assemble,45.46716139713258
player3,TeleportPart,45.550677589707576
player3,Assemble,45.618235378581666
player3,Pass,45.6751878542265
player4,SpawnPart,45.8174487288925
player4,TeleportPart,45.99016087639365
player1,Assemble,46.05202994204445
player1,TeleportPart,46.11408228676224
player4,Assemble,46.234936366678745
player4,Pass,46.25543748943166
player1,Assemble,46.34381927825208
player1,Assemble,46.70253395711134
player1,TeleportPart,46.88991993799953
player1,Assemble,47.08861175793995
player1,Pass,47.182797431643294
player1,SpawnPart,47.194905764590644
player2,SpawnPart,47.28245007747603
player2,SpawnPart,47.308707081382046
player1,SpawnPart,47.3181580173149
player1,SpawnPart,47.32467402396469
player1,SpawnPart,47.42678521011597
player1,SpawnPart,47.81265007187178
player1,SpawnPart,48.00056707520137
player1,SpawnPart,48.0721556203818
player2,SpawnPart,48.0956346307356
player1,TeleportPart,48.12854076080273
player2,SpawnPart,48.14316373320148
player2,SpawnPart,48.214363888933065
player1,TeleportPart,48.256175165926194
player1,Assemble,48.280801633836816
player2,TeleportPart,48.307832943592835
player2,TeleportPart,48.30888947229112
player1,TeleportPart,48.43750107744525
player2,Assemble,48.58387171602669
player1,TeleportPart,48.6276669584867
player2,TeleportPart,48.630675367805964
player2,Assemble,48.77042991583442
player2,TeleportPart,48.796042372979706
player1,Assemble,48.878215744798894
player2,Assemble,48.965926275727874
player2,TeleportPart,48.97093834034206
player2,Assemble,49.174511534089234
player1,TeleportPart,49.206517195012005
player2,TeleportPart,49.29046038631568
player1,Assemble,49.40739617349944
player1,Assemble,49.43294838282567
player2,Assemble,49.6957666884224
player1,TeleportPart,49.73919724843801
player2,TeleportPart,49.84391952427779
player2,Assemble,49.889152221899046
player2,Assemble,49.92873606254016
player1,Assemble,49.953292670489276
player2,Pass,49.97366739585539
player3,SpawnPart,50.042333296585866
player1,SpawnPart,50.17574853956432
player1,SpawnPart,50.185286783432666
player3,TeleportPart,50.18870753076757
player1,SpawnPart,50.46724869117274
player1,SpawnPart,50.90097445824682
player3,Assemble,50.92157734802232
player3,TeleportPart,51.04901117632586
player3,Assemble,51.06139235487996
player1,SpawnPart,51.088844417121564
player1,SpawnPart,51.214244394936635
player1,SpawnPart,51.3965581499051
player3,Pass,51.471623581549544
player4,SpawnPart,51.500944663341926
player4,TeleportPart,51.5556604421963
player4,Assemble,51.57889789985878
player4,Pass,51.65332811502787
player1,TeleportPart,51.69197116911631
player1,TeleportPart,51.69806295497176
player1,Assemble,51.96371505981227
player1,TeleportPart,52.24061978483311
player1,TeleportPart,52.29132578766448
player1,Assemble,52.40698652094698
player1,TeleportPart,52.5518870139139
player1,Assemble,52.69510946984012
player1,Assemble,52.9538919609911
player1,TeleportPart,52.96544454209998
player1,Assemble,53.34931646010174
player1,Pass,53.42980671636704
player1,SpawnPart,53.44456193317984
player2,SpawnPart,53.56510319777242
player1,SpawnPart,53.57163519989791
player1,SpawnPart,53.70527498594325
player1,SpawnPart,53.75967813060531
player1,SpawnPart,53.76107882931405
player1,SpawnPart,53.92201058137178
player2,SpawnPart,53.96869290415945
player1,SpawnPart,54.030888951397486
player2,SpawnPart,54.046510233966224
player1,TeleportPart,54.0843553768371
player1,TeleportPart,54.10563815750699
player1,Assemble,54.117574521910285
player2,SpawnPart,54.257631864167
player1,TeleportPart,54.41054955099458
player1,TeleportPart,54.42021263140183
player1,Assemble,54.42643043900741
player2,SpawnPart,54.46694399471262
player2,TeleportPart,54.49618078183722
player2,TeleportPart,54.57996108026814
player1,TeleportPart,54.82935153042394
player2,Assemble,54.99277567569044
player1,Assemble,55.01125041323952
player2,TeleportPart,55.082774915621286
player1,Assemble,55.12022475653496
player1,TeleportPart,55.241161162047796
player2,Assemble,55.597136694409684
player2,TeleportPart,55.62299980960997
player1,Assemble,55.629387342797436
player1,SpawnPart,55.643623715015316
player1,SpawnPart,55.66726838372698
player1,SpawnPart,55.723149905094665
player1,SpawnPart,55.845123877222285
player2,Assemble,56.00543670252528
player2,TeleportPart,56.018422386472345
player2,Assemble,56.079648378195564
player2,TeleportPart,56.082064525112756
player1,SpawnPart,56.096820976763034
player2,Assemble,56.22046406603812
player1,SpawnPart,56.32562926013612
player1,SpawnPart,56.339248933637926
player1,TeleportPart,56.50387397851806
player2,TeleportPart,56.54616840293793
player1,TeleportPart,56.55856157694923
player2,Assemble,56.60154052052922
player1,Assemble,56.63852908990651
player2,Assemble,56.72133721556273
player1,TeleportPart,56.72840368360823
player2,Pass,56.90827389200913
player3,SpawnPart,56.925838543006094
player1,TeleportPart,57.03330799523377
player1,Assemble,57.05132563561452
player1,TeleportPart,57.10967517429884
player3,TeleportPart,57.11121791652094
player3,Assemble,57.15822104093606
player3,TeleportPart,57.1850892247863
player1,Assemble,57.29165085539082
player3,Assemble,57.30302929598173
player3,Pass,57.39640643989554
player4,SpawnPart,57.43260047222151
player4,TeleportPart,57.437593390397595
player4,Assemble,57.480983731553785
player1,Assemble,57.58880684540406
player1,TeleportPart,57.6289608592027
player1,Assemble,57.64997456477084
player4,Pass,57.670035580905534
player1,Pass,57.720766846964
player1,SpawnPart,57.80117893832493
player2,SpawnPart,57.83191170242197
player2,SpawnPart,57.84307027835663
player1,SpawnPart,57.85299890841778
player2,SpawnPart,57.947113916613546
player1,SpawnPart,57.988692676353445
player2,SpawnPart,57.99365518109702
player2,SpawnPart,58.08530582372908
player2,TeleportPart,58.09994226197181
player2,TeleportPart,58.152580003231556
player2,Assemble,58.16034951058153
player2,TeleportPart,58.30874684891354
player1,SpawnPart,58.3182940500756
player1,SpawnPart,58.502453696494825
player2,Assemble,58.79557777595556
player2,TeleportPart,58.80476820126589
player2,Assemble,58.88981504233019
player2,TeleportPart,59.0938304777741
player2,Assemble,59.167669538639935
player1,SpawnPart,59.19411579376016
player2,TeleportPart,59.5092674491112
player2,Assemble,59.58803497343013
player2,TeleportPart,59.60290405513306
player1,SpawnPart,59.613650034660544
player1,TeleportPart,59.735865850550695
player1,TeleportPart,59.78908591032824
player2,Assemble,59.84127550781171
player2,Assemble,60.02792564271391
player2,Pass,60.072252198625456
player1,Assemble,60.1540408826176
player3,SpawnPart,60.24408971224143
player1,TeleportPart,60.35345842763505
player3,TeleportPart,60.42749510155319
player3,Assemble,60.796925735522386
player3,TeleportPart,60.80525282176668
player3,Assemble,60.84094076628288
player3,Pass,60.90128920805659
player1,TeleportPart,60.90457266017194
player4,SpawnPart,60.943948356600046
player1,Assemble,60.96031773852755
player4,TeleportPart,60.96157823871426
player4,Assemble,61.203950722002965
player4,Pass,61.21431324016558
player1,TeleportPart,61.260210342817125
player1,Assemble,62.125654887203574
player1,Assemble,62.44887780386204
player1,TeleportPart,62.57849803159847
player1,Assemble,62.66930454867592
player1,SpawnPart,62.71724683122284
player1,SpawnPart,62.7790297141931
player1,SpawnPart,62.80332510321421
player1,SpawnPart,62.8114058767895
player1,SpawnPart,63.130128516119235
player1,SpawnPart,63.30463637754821
player1,SpawnPart,63.49299877059619
player1,TeleportPart,63.63371374472256
player1,TeleportPart,63.718247663227075
player1,Assemble,63.72123085330678
player1,TeleportPart,63.82775376881947
player1,TeleportPart,63.844150685130195
player1,Assemble,63.979937967734266
player1,TeleportPart,64.06229320960233
player1,Assemble,64.1881631348627
player1,Assemble,64.95440319459205
player1,TeleportPart,65.04036856148292
player1,Assemble,65.15568256313065
player1,Pass,65.21919279612437
player2,SpawnPart,65.24378379781882
player2,SpawnPart,65.35834971907838
player2,SpawnPart,65.3630036084536
player1,SpawnPart,65.43743615714301
player1,SpawnPart,65.4653660974916
player1,SpawnPart,65.51524856087642
player2,SpawnPart,65.5596064142895
player1,SpawnPart,65.58858262049999
player1,SpawnPart,65.62999142472647
player2,SpawnPart,65.67537663246465
player1,SpawnPart,65.75481235965691
player2,TeleportPart,65.87159282897373
player1,SpawnPart,65.88694612555047
player1,TeleportPart,65.93377675008675
player2,TeleportPart,65.97277518055888
player2,Assemble,66.00931846137323
player1,TeleportPart,66.05562845021801
player2,TeleportPart,66.10149604759755
player1,Assemble,66.12342057573893
player2,Assemble,66.23432381749487
player1,TeleportPart,66.31465179868142
player1,TeleportPart,66.4379789654223
player2,TeleportPart,66.44145464918935
player1,Assemble,66.50831287404584
player2,Assemble,66.53286787114617
player1,TeleportPart,66.66736238712006
player1,Assemble,66.79646650142072
player2,TeleportPart,66.83182155248096
player2,Assemble,67.12040864900627
player2,TeleportPart,67.19182534313791
player2,Assemble,67.26516087542291
player1,Assemble,67.34387349714135
player1,TeleportPart,67.35364103134334
player1,Assemble,67.39868613431334
player1,SpawnPart,67.45113724422578
player1,SpawnPart,67.47197112918623
player2,TeleportPart,67.49477856801865
player2,Assemble,67.50640015508642
player2,Assemble,67.5747938639646
player2,Pass,67.65033189999798
player3,SpawnPart,67.66443509585588
player1,SpawnPart,67.69757679005531
player1,SpawnPart,67.71765221008859
player1,SpawnPart,67.72190833775495
player3,TeleportPart,67.782115111845
player1,SpawnPart,67.84528401349787
player1,SpawnPart,67.88412842871135
player3,Assemble,68.07260031452151
player1,TeleportPart,68.20429577290113
player3,TeleportPart,68.25364779598142
player3,Assemble,68.28030525110601
player3,Pass,68.28333285008034
player4,SpawnPart,68.32217454843929
player4,TeleportPart,68.32858032071036
player4,Assemble,68.37069905136552
player4,Pass,68.40811760303681
player1,TeleportPart,68.41972215941489
player1,Assemble,68.58460664640496
player1,TeleportPart,68.7435560009599
player1,TeleportPart,68.83160836933006
player1,Assemble,68.85261124872859
player1,TeleportPart,69.00400397442613
player1,Assemble,69.05051733497119
player1,Assemble,69.07949202002713
player1,TeleportPart,69.08444737978233
player1,Assemble,69.39785651170297
player1,Pass,69.45566708398181
player2,SpawnPart,69.4943817390739
player2,SpawnPart,69.68893836486444
player2,SpawnPart,69.87078228054004
player2,SpawnPart,69.93087676376449
player2,SpawnPart,69.93806202363497
player2,TeleportPart,70.0275711622029
player2,TeleportPart,70.02901010278572
player2,Assemble,70.04066554331014
player2,TeleportPart,70.07376252909847
player2,Assemble,70.26110310856461
player2,TeleportPart,70.46402695926442
