Source,Target,Duration
2,15,0.21561437037671993
15,14,0.20160467011366734
14,15,0.05034211562606572
15,11,0.08893859014390415
11,10,0.053702473670853124
10,13,0.0049571857252956875
13,14,0.06908539816435422
14,3,0.16660622116321377
3,15,0.2092311644337812
15,2,0.0022823791765560486
2,16,0.0796296599115891
16,13,0.11324543644153806
13,3,0.16483940373266392
3,13,0.12701710535903743
13,13,0.3227460327488032
13,3,0.4155076535344051
3,13,0.015197558515922083
13,2,0.08938721698415719
2,13,0.29972299654188106
13,11,0.1056577015866651
11,13,0.33914658966141786
13,10,0.11788420966098556
10,11,0.0842246400931046
11,3,0.10688326668706338
3,13,0.12130795558366714
13,1,0.18232527454297554
1,10,0.2989416242226639
10,11,0.030042285177728445
11,14,0.14517568695086425
14,14,0.25110509511897305
14,15,0.05043220673424287
15,11,0.02091303416654
11,14,7.748909960980654e-4
14,1,0.23630696558808495
1,15,0.024853402145140535
15,1,0.011631968880031707
1,12,0.01976882503807076
12,1,0.0967680950082439
1,14,0.05956696441317888
14,1,0.15018607807853357
1,5,0.04036588646569328
5,1,0.16194941343601243
1,1,0.009024228561848702
1,2,0.09574438094988125
2,2,0.14732535459661023
2,15,0.08248019158443753
15,6,0.13903190528252196
6,9,0.17720458185724652
9,14,0.32427537615979674
14,9,0.030294760968338608
9,9,0.1293688835640694
9,9,0.4436544238404423
9,3,0.19039268284208788
3,10,0.261092306700462
10,2,0.39960688684104895
2,7,0.0024319911933829985
7,6,0.05070378488331073
6,2,0.12860786663648582
2,10,0.0035430319225540075
10,11,0.21201360164754135
11,3,0.025530943701149056
3,10,0.35279172734428954
10,2,0.0634125930172047
2,7,0.03658447911806206
7,11,0.18201243226567954
11,8,0.09159751523211668
8,10,0.1880380094564984
10,11,0.04778246202688052
11,9,0.060710753485309965
9,9,0.14986134365709347
9,9,0.0076820004750572934
9,9,0.3664072664563349
9,10,0.28288748297517685
10,10,0.4097924406979274
10,11,0.05992945596123178
11,3,0.1765883994302726
3,10,0.11859134141733563
10,15,0.02009649712909578
15,14,0.02689604714674232
14,15,0.15068730511946882
15,14,0.12572896996465488
14,3,0.641391816994954
3,2,0.3286818171358803
2,3,0.5325416695275464
3,4,0.21036200590531706
4,15,0.2377562298365703
15,1,0.137546993966005
1,1,0.10205948563083211
1,1,0.15191971540417626
1,11,0.08896341299131194
11,10,0.2623150283816784
10,1,0.02690147795755138
1,11,0.11585660407055087
11,13,0.1750088132929335
13,14,0.020142782940517634
14,15,0.12944168117066113
15,16,0.10912828841374278
16,9,0.1001028900885359
9,1,0.012013521833381446
1,1,0.041471262628469674
1,9,0.11167123073423113
9,1,0.12927393901151873
1,2,0.11962227027181171
2,2,0.12094735132305345
2,13,0.05295914034306293
13,9,0.023820865599056162
9,13,0.1836369152144428
13,3,0.12970513851823284
3,9,0.01124155087529033
9,13,0.14482661790805196
13,13,0.3487553848441536
13,9,0.08113538840166257
9,13,0.17510443627757866
13,10,0.20686819949305857
10,13,0.008715673349485087
13,2,0.1343130990588577
2,10,0.08908311829434012
10,13,0.023648333360469564
13,2,0.14126896064790628
2,3,0.15661479801741507
3,11,0.04118482257585754
11,14,0.5069696064992968
14,10,0.009172601784200651
10,14,0.1314864015583339
14,2,0.22081174713865437
2,15,0.014000969230266946
15,14,0.03364454137842188
14,15,0.22630257224551542
15,14,0.05262960760327928
14,15,0.08189311459092607
15,11,0.44833056873106614
11,14,0.010967098607352455
14,15,0.025757873800372977
15,14,0.09157340831660576
14,3,0.276229609859854
3,15,0.061577640940456035
15,14,0.2146137764099194
14,10,0.06587288170587158
10,3,0.15558558307516535
3,11,0.06262654557346536
11,2,0.06677586246965461
2,3,0.48775288295374253
3,1,0.2437608322815521
1,15,0.051399774429071954
15,1,0.033107810774382074
1,1,0.180663044432535
1,13,0.012220409605234295
13,1,0.03033865974168748
1,1,0.06849244342389227
1,13,0.1694004339467341
13,10,0.01468481727530957
10,1,0.10748964445969023
1,13,0.0749635069886807
13,1,0.006743808824595021
1,13,0.11112912086663584
13,13,0.11314336304242545
13,2,0.09805903151816153
2,13,0.2632107532092931
13,2,0.05026454866722929
2,3,0.07509199421235735
3,2,0.07319832052840525
2,11,0.06674308571732013
11,2,0.09099964103100433
2,3,0.24792113051825027
3,13,0.004524120936821419
13,10,0.3074796285539776
10,2,0.020697784163402844
2,14,0.2381802477593311
14,14,0.08277431235259769
14,3,0.1856399087190539
3,11,0.04227707857620544
11,10,0.09517899749407377
10,11,0.07178388498527966
11,3,0.19066764507708456
3,15,0.0818618619357494
15,14,0.2255151708590688
14,15,0.1596895991329177
15,14,0.08616028558138566
14,2,0.23135252380023985
2,15,0.5498572473329517
15,14,0.08331908730879434
14,11,0.32157503196241066
11,12,0.1947137808582653
12,9,0.1284790655281398
9,3,0.05958017546865335
3,9,0.4146804120744463
9,4,0.16869187952507048
4,15,0.06502879095292258
15,14,0.2810439322735334
14,9,0.06153929109431999
9,9,0.005188208041147391
9,1,0.012548524356944313
1,1,0.07479335218025085
1,1,0.27527388453925994
1,1,0.04295032152217004
1,1,0.030195711941573222
1,5,0.1488749712280253
5,1,0.028624096790053954
1,10,0.1052341128322638
10,15,0.1516443032743382
15,1,0.015824891719702805
1,14,0.0177440552258048
14,2,0.09962453675102267
2,6,0.41064973024704443
6,2,0.021977362382088472
2,15,0.04562635778023605
15,10,0.008216675860538203
10,13,0.004952622594942113
13,13,0.1849330780121079
13,3,0.0629623538225843
3,2,0.022776911968819036
2,13,0.04859681017566686
13,2,0.006398687832742667
2,7,0.10971757516789182
7,6,0.13396485102339284
6,3,0.08241999882615403
3,7,0.0906429316444104
7,13,0.0395866523974604
13,8,0.0703643702464376
8,2,0.11324767663555235
2,13,0.17073011242230507
13,13,0.29480715568440985
13,13,0.0048560484937922865
13,14,0.4223925543321627
14,11,0.15123617645430443
11,10,0.13506829093755357
10,14,0.06921413305255442
14,3,0.037734401487426794
3,11,0.19651391312245892
11,15,0.0021696785747451486
15,10,0.021493301991355906
10,11,0.4443473973944947
11,14,0.355876818523015
14,9,0.23907091574132266
9,3,0.0428663639819149
3,2,0.07239308356633956
2,15,0.20994392019247243
15,9,0.305760137113424
9,14,0.2569337241004632
14,15,0.028410555274177796
15,3,0.01486460556591851
3,1,0.1756121136652382
1,9,0.051089447867767035
9,14,0.23690257475459475
14,15,0.3885963785392903
15,1,0.18438156427811236
1,14,0.042763915908068384
14,1,0.10311741186208678
1,1,0.1971502157205265
1,1,1.2795715539862869
1,1,0.19569457622060327
1,15,0.06361223058216581
15,14,0.01291332146969637
14,1,0.1543816741661601
1,2,0.7369930498223027
2,2,0.0031116480922861456
2,3,0.0850675406922079
3,2,0.1220338715579885
2,2,0.03654720776246734
2,15,0.11002381197872069
15,13,0.006858513118331189
13,14,0.034046430207823164
14,3,0.2099288338123273
3,9,0.06776756793223626
9,2,0.020700395848891162
2,3,0.014738522052226699
3,9,0.6197642379678143
9,10,0.15997636781888502
10,3,0.12371929877541277
3,10,0.007497077961474474
10,2,0.013627613306553599
2,3,0.1235443022039675
3,4,0.08035174811270451
4,1,0.46818287334070874
1,1,0.05956275594830629
1,1,0.015671134554196442
1,1,0.24211039256326217
1,1,0.016459966526838343
1,1,0.24795832733624934
1,1,0.07390326235575628
1,11,0.01966873738359709
11,10,0.12445016900130668
10,2,0.2190449907868839
2,2,0.13643677540724752
2,11,0.2280374727170198
11,3,0.1130832566333595
3,2,0.046113930375042855
2,10,0.2569538591404239
10,2,0.014930705550000312
2,15,0.19627014925892183
15,16,0.005859780386742841
16,13,0.15940050343546375
13,13,0.012435521825139517
13,3,0.16232125912067374
3,11,0.02451517641583223
11,13,0.15186333681671726
13,2,0.028061317328180735
2,13,0.012724444046455119
13,10,0.01554445658739212
10,13,0.323413166952605
13,3,0.11167174838524829
3,3,0.19446003926675814
3,13,0.12756415029502932
13,13,0.04371681174907849
13,14,0.2179037449098331
14,2,0.04310586189072296
2,14,0.09160979830917881
14,3,0.023234957919740395
3,1,0.11062535553188013
1,1,0.08778249895462409
1,15,0.007321383628919875
15,14,0.1540290180268613
14,1,0.12848344187170824
1,1,0.08235765858893274
1,1,0.26518561346942704
1,1,0.1639583124305659
1,1,0.15213066717873858
1,15,0.19316021604264222
15,2,0.0398061199121571
2,2,0.20634016415590395
2,14,0.006034832532918699
14,15,0.02290320538565993
15,3,0.10527175231945307
3,14,0.3104421920835705
14,2,0.02916348820740211
2,2,0.029921152471160894
2,3,0.06476035700691796
3,2,0.1627623683874333
2,11,0.16778349551881888
11,15,0.0962425632492625
15,14,0.2353837461039774
14,15,0.4546773870556251
15,14,0.11768132196877445
14,3,0.17501532571998268
3,10,0.17670631034926032
10,11,0.38496917889614224
11,10,0.19779201489347997
10,3,0.06206079416233479
3,2,0.04566311749756835
2,15,0.06487506521203557
15,13,0.02355464061078294
13,3,0.10983345237490028
3,4,0.013345599061210578
4,1,0.1515913614239679
1,1,0.057255329927883736
1,13,0.03362875906142904
13,1,0.1721020493728389
1,13,3.5467035168323946e-4
13,1,0.02555530101639647
1,13,0.02303378934928446
13,1,0.18197619369871632
1,13,0.10347176589840501
13,13,0.4771679070534418
13,1,0.03676258906867247
1,1,0.010404542347160373
1,2,0.058436223565323075
2,2,0.05353186929168885
2,3,0.11146036765011047
3,2,0.1469094788583618
2,2,0.2070595754557445
2,13,0.042981952054134354
13,3,0.32888081345720366
3,2,0.08807411645078389
2,14,0.2852643472469367
14,14,0.159121307765119
14,3,0.10543129840856125
3,15,0.11981621156719768
15,14,0.002203385600466845
14,15,0.09236415300827616
15,3,0.0133756082476566
3,14,0.06136734654667464
14,11,0.060233275456127444
11,15,0.11553487531340068
15,2,0.02220873873875462
2,14,0.15925810517647676
14,3,0.08743891505474721
3,1,0.024073282271743324
1,11,0.02273613793043694
11,15,0.029337254350181752
15,14,0.017907887995463057
14,1,0.007589545698493794
1,12,0.07185016410441847
12,9,0.10180994238811536
9,9,0.02640901915752636
9,1,0.07528419982449464
1,1,0.05788481937486267
1,1,0.03581040326317009
1,1,0.022556374149289127
1,9,0.015325027393217283
9,5,0.01124042012514792
5,9,0.09059702957880233
9,15,0.22589650164213992
15,14,0.031517945851078366
14,9,0.045620160301240276
9,1,0.05749535684276452
1,2,0.04180189476099372
2,10,0.08002788321503829
10,2,0.04990526026426778
2,6,0.17210282703851476
6,3,0.0333552727251174
3,2,0.033949735088398825
2,10,0.1590748787384797
10,2,0.1200435229831811
2,3,0.2745617425888014
3,2,0.033861207666674886
2,3,0.1415097211880436
3,3,0.17401452590142696
3,2,0.043259416394931804
2,7,0.3746334881640081
7,11,0.18573801475723428
11,6,0.014095015564606683
6,15,0.1446068167001613
15,10,0.029245301811428703
10,7,0.06979992599431739
7,3,0.10170469420542361
3,4,0.03491533723334328
4,8,0.1527516987085562
8,1,0.009790738380090147
1,13,0.016104154987999664
13,14,0.2873793433385572
14,1,0.03662220132835614
1,11,0.022427107972006866
11,1,0.16206278579873867
1,1,0.11564285076843817
1,10,0.021511523450172376
10,1,0.15895151308689037
1,1,0.03629875593311738
1,1,0.13730052685001226
1,2,0.07365179673422517
2,2,0.035602179048240146
2,11,0.02087024131832038
11,3,0.191769698581993
3,10,0.0014225497130837539
10,2,0.007285281531437704
2,11,0.048116677298025934
11,2,0.017145999538939805
2,3,0.05441017053260566
3,2,0.03753847670941468
2,10,0.030188375116011912
10,11,0.12497031018388327
11,3,0.5662647490605224
3,10,0.0660693827505554
10,11,0.3667897984724249
11,11,0.3570081497201869
11,15,0.05442281941131455
15,16,0.03431776800685782
16,12,0.044418447003820916
12,3,0.07831799005754192
3,9,0.3993146553453357
9,9,0.029087524147698218
9,2,0.01736999214014645
2,5,0.009147058184453272
5,6,0.01483944963594297
6,9,0.027668651992939886
9,3,0.09215450343768339
3,7,0.03250964209577489
7,1,0.12273420161120896
1,1,0.2847417347524015
1,1,0.035635513807946495
1,9,0.009014587921967632
9,1,0.2209360871397621
1,6,0.4271566801800617
6,7,0.18126177890489714
7,8,0.16777518770307154
8,9,0.03611706648376867
9,1,0.24304312962395613
1,1,0.0054638037158838415
1,13,0.052932798683073656
13,1,0.3742218630970058
1,10,0.001042242972644658
10,2,0.4916701237998353
2,10,0.09425028825475579
10,14,0.012310565421316255
14,15,0.2831614776843594
15,16,0.030261606721524004
16,2,0.2159157857540066
2,3,0.2831265026244978
3,11,0.062475126709145457
11,10,2.521205976506735e-4
10,2,0.3738724021970654
2,2,0.016540217177578143
2,3,0.20572199787645218
3,2,0.39915294293740544
2,11,0.7926500788661173
11,3,0.038531396757051084
3,3,0.22633286246880857
3,2,0.1119140601237234
2,3,0.010647915831583532
3,4,0.05187785699803271
4,1,0.10260759559028543
1,10,0.008386498023099875
10,1,0.015697569996561356
1,1,0.1363574068187745
1,11,0.09924358309592662
11,10,0.08600814281068381
10,1,0.07865485441831765
1,1,0.07182168373567777
1,1,0.12676089617008302
1,1,0.43994067338314835
1,2,0.10007437665341001
2,2,0.06817348444613458
2,3,0.121747666004282
3,2,0.08487815534699905
2,11,0.33463273468510124
11,2,0.027330540215416477
2,3,0.15075058159153798
3,2,0.106120030683158
2,10,0.1609493553751662
10,3,0.11208420541548492
3,3,2.763583894989097e-4
3,11,0.15516325760597738
11,2,0.19933687235027264
2,10,0.06952305451439145
10,11,0.19812934174541397
11,3,0.5817470543332206
3,1,0.21317660090534218
1,1,0.008204015050722546
1,1,0.321762287637398
1,1,0.08148492788268413
1,1,0.19239371937401017
1,1,0.048437360700219756
1,1,0.05685623413532426
1,2,0.08709303499111343
2,2,0.014459594402921994
2,11,0.004517530160327965
11,12,0.31767381737647327
12,9,0.010095828929578943
9,9,0.19809309563029842
9,9,0.5836376793668876
9,9,0.05516410365436286
9,3,0.08988076527909072
3,2,2.6312995942134876e-4
2,5,0.06432831554634788
5,9,0.011608568269210195
9,2,0.05411432925519932
2,6,0.15390311540956247
6,10,0.20111551616143686
10,10,0.24713398045284407
10,7,0.29384870873828106
7,6,0.03670760654604521
6,11,0.13943351954131344
11,10,0.048996650435938705
10,3,0.040506533087821595
3,2,0.04772837311115552
2,3,0.44680092289553386
3,3,0.08870052405816864
3,11,0.06503577738241972
11,2,0.04498801145814468
2,3,0.00928229491857735
3,7,0.05796669490604245
7,4,0.033512293990753506
4,1,0.06644485403521116
1,8,0.016384030243841607
8,1,0.015270876397778466
1,1,0.07093682936923074
1,13,0.18251852684036862
13,1,0.2768022434044184
1,14,0.0327377302403562
14,10,4.64817336478518e-5
10,1,0.031173026999113063
1,1,0.03212999596934196
1,1,0.15003016648499568
1,2,0.12735830243724422
2,2,0.035117169736878395
2,3,0.0797830301172553
3,15,0.09636780961209013
15,16,0.04981213026739795
16,2,0.041656223142851445
2,2,0.11646227699334588
2,3,0.2635133899053983
3,2,0.060024536782677274
2,3,0.3301422640130909
3,3,0.24413993015747337
3,11,0.13477431767336157
11,10,0.22046599193893712
10,2,2.9963926361631366e-4
2,3,0.26559040902488107
3,1,0.0031531704673426475
1,1,0.558022001570265
1,1,0.06248146663399723
1,1,0.04393890413432189
1,1,0.007057680911856323
1,1,0.046640643895599965
1,1,0.012405489816785575
1,11,0.11369731228643332
11,10,0.014542061057781552
10,2,0.09988431228858019
2,2,0.023114919702663883
2,3,0.00886664360746181
3,2,0.005450470850789202
2,2,0.025225309643090554
2,11,0.1740918522901893
11,10,0.11215086320022749
10,11,0.16177958220683308
11,11,0.06806205193061032
11,3,0.056260899473173254
3,2,0.1432146193818653
2,12,0.012876703283680513
12,5,0.05513064317310068
5,3,0.0842472471895519
3,9,0.006121696268706955
9,9,0.06854103288264923
9,3,0.01936127811737265
3,6,0.06316342550834975
6,7,0.02496761014964477
7,6,0.06884153459269271
6,2,0.10041762828706169
2,9,0.02301621701282386
9,3,0.12004119119134771
3,4,0.010976286237934119
4,9,0.3902198813314044
9,7,0.139960415568396
7,8,0.2770281235100356
8,13,0.032542628462820744
13,10,0.055899816574807915
10,14,0.030897880993819626
14,10,0.2559198685539741
10,15,0.14861787136804594
15,16,0.15154994500198882
16,11,2.0349408520481376
11,10,0.7046983517298031
10,11,0.09095660953164497
11,10,0.2564839471435789
10,11,0.20404862220081554
11,9,0.2342255829775297
9,9,0.9011188977287361
9,9,0.31703424076499687
9,9,0.10862127952279366
9,9,0.08821793401924083
9,10,0.014263355867797145
10,10,0.28391247507880735
10,11,0.6561402000488101
11,10,0.2062103166551026
10,11,0.15970266967434554
11,10,0.6537289059771467
10,11,0.7829699903464302
11,10,0.22077323345277478
10,11,0.8199650543495238
11,10,0.3784206534873249
10,11,0.7731762065431269
11,10,0.33826638389606956
10,11,0.4486212756971213
11,11,0.8924574403285703
11,12,0.023131089490789236
12,5,0.034874750670695676
5,9,0.2883219235914112
9,6,0.19480557270108534
6,9,0.33329413286108434
9,7,0.06626797202605417
7,6,0.0017412090357140642
6,9,0.03784312514585508
9,9,0.1141313914953912
9,7,0.2111938329266252
7,8,0.07846848357016256
8,10,0.18279084674924206
10,13,0.29439521940253144
13,14,0.3304372312833834
14,10,0.15534081235213648
10,15,0.3481463600652148
15,16,0.17154173743742263
16,11,0.6170943785552083
11,10,0.08661564353511153
10,11,0.4759102042809218
11,10,0.17941291862976527
10,11,0.24567562231567308
11,9,0.0038308171881737962
9,9,0.2729900515364818
9,9,0.03730998948373099
9,9,0.24486436221465624
9,9,0.22206728392762898
9,10,3.9670614529541126e-4
10,10,0.02335071512706577
10,11,0.44407625523606953
11,10,0.33570550816244804
10,11,1.4914825365722209
11,10,0.3387818199904018
10,11,0.10633256444771177
11,10,0.2759187163081549
10,11,0.6025163112312839
11,10,0.11873903683019194
10,11,0.29124167016448155
11,10,0.1958357023505073
10,11,0.21747126467062117
11,11,0.15105651480237725
11,12,0.005886254468691732
12,9,0.10244411080378768
9,5,0.5449647357881133
5,9,0.09071593169920789
9,6,0.5187495492401126
6,7,0.5050490302882338
7,6,0.3919652058635279
6,9,0.28599565459413157
9,9,0.26802050465073535
9,10,0.20059466144897442
10,10,0.33922070379566094
10,11,0.010830481257443125
11,10,0.4188165787238347
10,11,0.12384620484857578
11,10,0.05494174447272826
10,11,0.26218558528123026
11,9,0.15213179193287374
9,9,0.05536881342098354
9,9,0.03677607435537311
9,7,0.16974258872863857
7,8,0.1766476142011868
8,13,0.11360993480704451
13,9,0.024517241837912707
9,9,0.11482998893669105
9,14,0.03146363525155493
14,10,0.11558026803749044
10,15,0.32615564782912543
15,16,0.023193546664884934
16,10,0.00858671384344234
10,11,0.025823365409053167
11,10,0.009047637542494158
10,11,0.2992131316484006
11,10,0.42774691249195484
10,11,1.1114854668303735
11,10,0.37861935865365126
10,11,0.3022794328043972
11,10,0.3763597669168348
10,11,0.019754546696020725
11,10,0.04092190619380176
10,11,0.07085562348490271
11,11,0.5708667941932504
11,12,0.03754331701347269
12,5,0.4025775921177228
5,6,0.038722535040705
6,7,0.52400118274997
7,6,0.122840914311098
6,7,0.4686298620836169
7,8,0.19873067538318878
8,13,0.1523569366620734
13,14,0.15662537375663987
14,15,0.800859912735973
15,16,0.04415673662072095
